Type d'établissement - Année scolaire;Libellé établissement;Adresse;Arrondissement;Code INSEE;Année scolaire;Type établissement;geo_shape;geo_point_2d
MATERNELLES (année scolaire 2017/2018);GERBERT (6) MAT;6 rue GERBERT;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.29777040119133, 48.839563468019435]}";48.839563468,2.29777040119
MATERNELLES (année scolaire 2017/2018);GENERAL BRUNET (9) MAT;9 RUE DU GENERAL BRUNET;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.390464622378096, 48.880405408227126]}";48.8804054082,2.39046462238
MATERNELLES (année scolaire 2017/2018);LECOMTE (6) POLY;6 rue LECOMTE;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.32107144357422, 48.88867104935569]}";48.8886710494,2.32107144357
MATERNELLES (année scolaire 2017/2018);DAUMESNIL (253 B) MAT;253 bis avenue DAUMESNIL;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.402569818048119, 48.83724651380191]}";48.8372465138,2.40256981805
MATERNELLES (année scolaire 2017/2018);JOSEPH DE MAISTRE (94) MAT;94 rue JOSEPH DE MAISTRE;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.33032470753137, 48.89328502974969]}";48.8932850297,2.33032470753
MATERNELLES (année scolaire 2017/2018);TROIS BORNES (39) MAT;39 RUE DES TROIS BORNES;11ème Ardt;75111;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.374600993642227, 48.86734856090879]}";48.8673485609,2.37460099364
MATERNELLES (année scolaire 2017/2018);DOMBASLE (28) POLY;28 rue DOMBASLE;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.298207099563796, 48.83588104254157]}";48.8358810425,2.29820709956
MATERNELLES (année scolaire 2017/2018);ARCHEREAU (58) MAT;58 rue ARCHEREAU;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.375818943387285, 48.89261609503496]}";48.892616095,2.37581894339
MATERNELLES (année scolaire 2017/2018);PIAT (36) MAT;36 rue PIAT;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.384822377554956, 48.87222675531182]}";48.8722267553,2.38482237755
MATERNELLES (année scolaire 2017/2018);SEVERO (10) MAT;10 rue SEVERO;14ème Ardt;75114;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.323718732259006, 48.832392679792996]}";48.8323926798,2.32371873226
MATERNELLES (année scolaire 2017/2018);SAUSSURE (120-124) MAT RELAIS;120 RUE DE SAUSSURE;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.309747682049704, 48.88854475618097]}";48.8885447562,2.30974768205
MATERNELLES (année scolaire 2017/2018);PORTE D'IVRY (53) MAT;53 AVENUE DE LA PORTE D'IVRY;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.369492732740761, 48.82118545626785]}";48.8211854563,2.36949273274
MATERNELLES (année scolaire 2017/2018);GOUTTE D'OR (57) MAT;57 RUE DE LA GOUTTE D'OR;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.350931337590204, 48.885024811991116]}";48.885024812,2.35093133759
MATERNELLES (année scolaire 2017/2018);PERLE (7) MAT;7 RUE DE LA PERLE;3ème Ardt;75103;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.361359521721282, 48.859506844060675]}";48.8595068441,2.36135952172
MATERNELLES (année scolaire 2017/2018);VERNEUIL (17) MAT;17 RUE DE VERNEUIL;7ème Ardt;75107;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.330465119799634, 48.85754259751076]}";48.8575425975,2.3304651198
MATERNELLES (année scolaire 2017/2018);TORCY (7) MAT;7 RUE DE TORCY;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.364671374168608, 48.89110147804518]}";48.891101478,2.36467137417
MATERNELLES (année scolaire 2017/2018);PAUL VALERY (20) MAT;20 rue PAUL VALERY;16ème Ardt;75116;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.289862976750095, 48.87045286742148]}";48.8704528674,2.28986297675
MATERNELLES (année scolaire 2017/2018);BELLES FEUILLES (3) POLY;3 IMPASSE DES BELLES FEUILLES;16ème Ardt;75116;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.280778166050534, 48.86883571984071]}";48.8688357198,2.28077816605
MATERNELLES (année scolaire 2017/2018);ST BERNARD (39) MAT;39 rue SAINT-BERNARD;11ème Ardt;75111;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.380564567579052, 48.85320558676654]}";48.8532055868,2.38056456758
MATERNELLES (année scolaire 2018/2019);CHAT.RENTIERS (40) ELEM;40 RUE DU CHATEAU DES RENTIERS;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.369983169247326, 48.824957435279664]}";48.8249574353,2.36998316925
MATERNELLES (année scolaire 2018/2019);EMILE DUPLOYE (27) MAT;27 rue EMILE DUPLOYE;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.355140424118023, 48.88990024116212]}";48.8899002412,2.35514042412
MATERNELLES (année scolaire 2018/2019);BALANCHINE (8-10) POLY;8 rue GEORGE BALANCHINE;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.373644553919564, 48.83646719941627]}";48.8364671994,2.37364455392
MATERNELLES (année scolaire 2018/2019);CHAMPAGNE (17) POLY;17 cité CHAMPAGNE;20ème Ardt;75120;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.404208980890332, 48.85333032800676]}";48.853330328,2.40420898089
MATERNELLES (année scolaire 2018/2019);FRANC NOHAIN (9) POLY;9 rue FRANC-NOHAIN;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.3751822012752672, 48.821401138115235]}";48.8214011381,2.37518220128
MATERNELLES (année scolaire 2018/2019);MARX DORMOY (53B) MAT;53 bis rue MARX DORMOY;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.359696212911275, 48.888379576074]}";48.8883795761,2.35969621291
MATERNELLES (année scolaire 2018/2019);OUEST (13) MAT;13 RUE DE L' OUEST;14ème Ardt;75114;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.321994807032978, 48.83719804307026]}";48.8371980431,2.32199480703
MATERNELLES (année scolaire 2018/2019);ARCHEREAU (26) MAT;26 rue ARCHEREAU;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.373449291616058, 48.890245416537326]}";48.8902454165,2.37344929162
MATERNELLES (année scolaire 2018/2019);PICPUS (56) MAT;56 RUE DE PICPUS;12ème Ardt;75112;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.396622582589004, 48.84359141910779]}";48.8435914191,2.39662258259
MATERNELLES (année scolaire 2018/2019);GENERAL LASALLE (5) MAT;5 RUE DU GENERAL LASALLE;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.380305281861583, 48.874019879318176]}";48.8740198793,2.38030528186
MATERNELLES (année scolaire 2018/2019);PREVOYANCE (29) MAT;29 RUE DE LA PREVOYANCE;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.394555608408631, 48.88370727387136]}";48.8837072739,2.39455560841
MATERNELLES (année scolaire 2018/2019);VICQ D'AZIR (16) POLY;16 rue VICQ D'AZIR;10ème Ardt;75110;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.370558693112824, 48.87606959563744]}";48.8760695956,2.37055869311
MATERNELLES (année scolaire 2018/2019);TANDOU (16) POLY;16 rue TANDOU;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.379959680721849, 48.886153624327626]}";48.8861536243,2.37995968072
MATERNELLES (année scolaire 2021/2022);CHAMPIONNET (72) MAT;72 RUE CHAMPIONNET;18ème Ardt;75118;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.34488036254891, 48.89589084537524]}";48.8958908454,2.34488036255
MATERNELLES (année scolaire 2021/2022);DURANTI (10 B) MAT;10 bis RUE DURANTI;11ème Ardt;75111;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.38391354930424, 48.86058542583475]}";48.8605854258,2.3839135493
MATERNELLES (année scolaire 2020/2021);MADEMOISELLE (83) MAT;83 RUE MADEMOISELLE;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.300498599395483, 48.8433586734679]}";48.8433586735,2.3004985994
MATERNELLES (année scolaire 2020/2021);SAUSSURE (48) MAT;48 RUE DE SAUSSURE;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.315250386521018, 48.885193147775894]}";48.8851931478,2.31525038652
MATERNELLES (année scolaire 2020/2021);OLIVIER METRA (31-33) MAT;31 RUE OLIVIER METRA;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.393799457257275, 48.87306925545656]}";48.8730692555,2.39379945726
MATERNELLES (année scolaire 2020/2021);FERNAND LABORI (19) MAT;19 RUE FERNAND LABORI;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.342251148854531, 48.89912761738429]}";48.8991276174,2.34225114885
MATERNELLES (année scolaire 2020/2021);SOUZY (4-12) MAT;4 CITÉ SOUZY;11ème Ardt;75111;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.38869341640247, 48.85174106681559]}";48.8517410668,2.3886934164
MATERNELLES (année scolaire 2020/2021);SIMON BOLIVAR (65) MAT;65 AVENUE SIMON BOLIVAR;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.377706856822779, 48.87636369873715]}";48.8763636987,2.37770685682
MATERNELLES (année scolaire 2020/2021);GAMBETTA (29) MAT;29 AVENUE GAMBETTA;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.391827337124257, 48.864093765386286]}";48.8640937654,2.39182733712
MATERNELLES (année scolaire 2020/2021);GRANGE BATELIERE (11) MAT;11 RUE DE LA GRANGE BATELIERE;9ème Ardt;75109;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.342063792783959, 48.87301747146782]}";48.8730174715,2.34206379278
MATERNELLES (année scolaire 2020/2021);PELLEPORT (99) MAT;99 RUE PELLEPORT;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.39946217651342, 48.87020949208667]}";48.8702094921,2.39946217651
MATERNELLES (année scolaire 2020/2021);BRECHE AUX LOUPS (28) MAT;28 RUE DE LA BRECHE AUX LOUPS;12ème Ardt;75112;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.394535771113118, 48.83778785119998]}";48.8377878512,2.39453577111
MATERNELLES (année scolaire 2020/2021);CLOS (18) MAT;18 RUE DU CLOS;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.40706820347364, 48.857226830493836]}";48.8572268305,2.40706820347
MATERNELLES (année scolaire 2020/2021);SIBELLE (13) POLY;13 AVENUE DE LA SIBELLE;14ème Ardt;75114;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.338465797187958, 48.82597651828945]}";48.8259765183,2.33846579719
MATERNELLES (année scolaire 2020/2021);PAUL BAUDRY (10) POLY;10 RUE PAUL BAUDRY;8ème Ardt;75108;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.307404169646409, 48.87234525840762]}";48.8723452584,2.30740416965
MATERNELLES (année scolaire 2021/2022);ST JACQUES (242) MAT;242 RUE SAINT JACQUES;5ème Ardt;75105;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.341796448092998, 48.84408614987624]}";48.8440861499,2.34179644809
MATERNELLES (année scolaire 2021/2022);GUSTAVE ZEDE (5) MAT;5 RUE GUSTAVE ZEDE;16ème Ardt;75116;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.272807373243182, 48.85573996815391]}";48.8557399682,2.27280737324
MATERNELLES (année scolaire 2021/2022);FAIDHERBE (18) MAT;18 RUE FAIDHERBE;11ème Ardt;75111;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.383960073693528, 48.85159555285475]}";48.8515955529,2.38396007369
MATERNELLES (année scolaire 2021/2022);BUFFON (15 B) MAT;15 bis RUE BUFFON;5ème Ardt;75105;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.361868240882573, 48.842546607106115]}";48.8425466071,2.36186824088
MATERNELLES (année scolaire 2021/2022);PAUL DUBOIS (6) MAT;6 RUE PAUL DUBOIS;3ème Ardt;75103;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.361363398296803, 48.865333986587366]}";48.8653339866,2.3613633983
MATERNELLES (année scolaire 2021/2022);ALAIN-FOURNIER (7) MAT;7 SQUARE ALAIN-FOURNIER;14ème Ardt;75114;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.306835908986237, 48.827746373294794]}";48.8277463733,2.30683590899
MATERNELLES (année scolaire 2021/2022);CHRISTINE DE PISAN (24) MAT;24 RUE CHRISTINE DE PISAN;17ème Ardt;75117;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.308257070318591, 48.889977030754245]}";48.8899770308,2.30825707032
MATERNELLES (année scolaire 2021/2022);SAIDA (20) MAT;20 RUE SAIDA;15ème Ardt;75115;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.293162588036355, 48.831742980461584]}";48.8317429805,2.29316258804
MATERNELLES (année scolaire 2021/2022);OLIVIER METRA (29) MAT;29 RUE OLIVIER METRA;20ème Ardt;75120;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.393865538583321, 48.87297651621067]}";48.8729765162,2.39386553858
MATERNELLES (année scolaire 2021/2022);FEDERATION (18) MAT;18 RUE DE LA FEDERATION;15ème Ardt;75115;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.29108894004235, 48.85453724050684]}";48.8545372405,2.29108894004
MATERNELLES (année scolaire 2021/2022);NOYER DURAND (5) MAT;5 RUE DU NOYER DURAND;19ème Ardt;75119;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.399123320054973, 48.88673177313839]}";48.8867317731,2.39912332005
MATERNELLES (année scolaire 2021/2022);DUNOIS (71) MAT;71 RUE DUNOIS;13ème Ardt;75113;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.3661413027509, 48.833044183500526]}";48.8330441835,2.36614130275
MATERNELLES (année scolaire 2019/2020);SEPTIEME ART (2-4) MAT;2 COURS DU SEPTIEME ART;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.387916191971377, 48.878127137200366]}";48.8781271372,2.38791619197
MATERNELLES (année scolaire 2019/2020);PELLEPORT (166) POLY;166 RUE PELLEPORT;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.397987454871222, 48.87336492903247]}";48.873364929,2.39798745487
MATERNELLES (année scolaire 2019/2020);TOURTILLE (39) MAT;39 RUE DE TOURTILLE;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.380545943315363, 48.872009395654565]}";48.8720093957,2.38054594332
MATERNELLES (année scolaire 2019/2020);PERCHAMPS (38) MAT;38 RUE DES PERCHAMPS;16ème Ardt;75116;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.268141584308689, 48.84923602770733]}";48.8492360277,2.26814158431
MATERNELLES (année scolaire 2019/2020);FESSART (36) MAT;36 RUE FESSART;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.384559163637532, 48.876863599506954]}";48.8768635995,2.38455916364
MATERNELLES (année scolaire 2019/2020);GEORGES THILL (11) MAT;11 RUE GEORGES THILL;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.388884800968734, 48.88670169010371]}";48.8867016901,2.38888480097
MATERNELLES (année scolaire 2019/2020);CHAT.RENTIERS (40) ELEM;40 RUE DU CHATEAU DES RENTIERS;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.369983169247326, 48.824957435279664]}";48.8249574353,2.36998316925
MATERNELLES (année scolaire 2019/2020);ALAIN-FOURNIER (7) MAT;7 RUE DE LA BRIQUETERIE;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.306835908950366, 48.827746375992746]}";48.827746376,2.30683590895
MATERNELLES (année scolaire 2019/2020);WURTZ (16) MAT;16 RUE WURTZ;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.344618527633846, 48.82693192417696]}";48.8269319242,2.34461852763
MATERNELLES (année scolaire 2019/2020);TANDOU (22-28) MAT;22 RUE TANDOU;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.380622490203816, 48.886468187823766]}";48.8864681878,2.3806224902
MATERNELLES (année scolaire 2019/2020);MILTON (5) POLY;5 RUE MILTON;9ème Ardt;75109;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.340562813092093, 48.87734792381051]}";48.8773479238,2.34056281309
MATERNELLES (année scolaire 2019/2020);BROCHANT (28) MAT;28 RUE BROCHANT;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.3195846043988633, 48.889985174331585]}";48.8899851743,2.3195846044
MATERNELLES (année scolaire 2019/2020);MSTISLAV ROSTROPOVITCH 56 MAT;56 RUE MSTISLAV ROSTROPOVITCH;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.311435604039542, 48.890922919902465]}";48.8909229199,2.31143560404
MATERNELLES (année scolaire 2019/2020);OLIVIER DE SERRES (34) MAT;34 RUE OLIVIER DE SERRES;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.296526991206545, 48.835507909858414]}";48.8355079099,2.29652699121
MATERNELLES (année scolaire 2019/2020);VOLONTAIRES (17) MAT;17 RUE DES VOLONTAIRES;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.307453230036737, 48.842330159370476]}";48.8423301594,2.30745323004
MATERNELLES (année scolaire 2019/2020);SARRETTE (55) MAT;55 RUE SARRETTE;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.326935151608526, 48.82508625466353]}";48.8250862547,2.32693515161
MATERNELLES (année scolaire 2019/2020);PARC DES PRINCES (27) MAT;27 AVENUE DU PARC DES PRINCES;16ème Ardt;75116;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.25475662275081, 48.84012367075239]}";48.8401236708,2.25475662275
MATERNELLES (année scolaire 2019/2020);TORCY (10-12) MAT;12 RUE DE TORCY;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.364041641256422, 48.89127641409966]}";48.8912764141,2.36404164126
MATERNELLES (année scolaire 2019/2020);ESPERANCE (12) MAT;12 RUE DE L' ESPERANCE;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.34794219262241, 48.82677592921074]}";48.8267759292,2.34794219262
MATERNELLES (année scolaire 2019/2020);CHARLES HERMITE (2) MAT;2 RUE CHARLES HERMITE;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.369872461060125, 48.899917134370654]}";48.8999171344,2.36987246106
MATERNELLES (année scolaire 2019/2020);ANTOINE CHANTIN (15) MAT;15 RUE ANTOINE CHANTIN;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.321911153125254, 48.82711602594785]}";48.8271160259,2.32191115313
MATERNELLES (année scolaire 2017/2018);OUEST (13) MAT;13 RUE DE L' OUEST;14ème Ardt;75114;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3219948070212793, 48.83719804396958]}";48.837198044,2.32199480702
MATERNELLES (année scolaire 2017/2018);YEO THOMAS (5) MAT;5 rue YEO THOMAS;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.362886061925034, 48.831542039044635]}";48.831542039,2.36288606193
MATERNELLES (année scolaire 2017/2018);ECLUSES ST MARTIN (28) MAT;28 RUE DES ECLUSES SAINT-MARTIN;10ème Ardt;75110;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.366224199963789, 48.87726879525413]}";48.8772687953,2.36622419996
MATERNELLES (année scolaire 2017/2018);VERSAILLES (141) MAT;141 AVENUE DE VERSAILLES;16ème Ardt;75116;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.268017433019282, 48.84212001155344]}";48.8421200116,2.26801743302
MATERNELLES (année scolaire 2017/2018);VAUVENARGUES (52) MAT;52 rue VAUVENARGUES;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.331537079377294, 48.89541852012223]}";48.8954185201,2.33153707938
MATERNELLES (année scolaire 2017/2018);EMERIAU (16) MAT;16 rue EMERIAU;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.287857209805914, 48.851343486871116]}";48.8513434869,2.28785720981
MATERNELLES (année scolaire 2017/2018);HIPPOLYTE MAINDRON (48) MAT;48 rue HIPPOLYTE MAINDRON;14ème Ardt;75114;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.320559193029764, 48.830404581451454]}";48.8304045815,2.32055919303
MATERNELLES (année scolaire 2017/2018);ALESIA (190) MAT;190 RUE D' ALESIA;14ème Ardt;75114;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.312654100858435, 48.83256626676581]}";48.8325662668,2.31265410086
MATERNELLES (année scolaire 2017/2018);MAURICE GENEVOIX (3) POLY;3 rue MAURICE GENEVOIX;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.360465324962945, 48.89445527024613]}";48.8944552702,2.36046532496
MATERNELLES (année scolaire 2017/2018);DELAMBRE (24) MAT;24 rue DELAMBRE;14ème Ardt;75114;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3268088674554672, 48.84159829797275]}";48.841598298,2.32680886746
MATERNELLES (année scolaire 2017/2018);RENAUDES (31) MAT;31 rue DES RENAUDES;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.297720761532415, 48.88069860255016]}";48.8806986026,2.29772076153
MATERNELLES (année scolaire 2017/2018);PARMENTIER (111) MAT;111 avenue PARMENTIER;11ème Ardt;75111;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.372385965616552, 48.86793495032686]}";48.8679349503,2.37238596562
