Type d'établissement - Année scolaire;Libellé établissement;Adresse;Arrondissement;Code INSEE;Année scolaire;Type établissement;geo_shape;geo_point_2d
ELEMENTAIRES (année scolaire 2021/2022);ARBALETE (41) ELEM;41 RUE DE L'ARBALETE;5ème Ardt;75105;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.346485249145158, 48.839401767196506]}";48.8394017672,2.34648524915
ELEMENTAIRES (année scolaire 2021/2022);TURENNE (54) ELEM;54 RUE DE TURENNE;3ème Ardt;75103;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.364618639218445, 48.858566538135484]}";48.8585665381,2.36461863922
ELEMENTAIRES (année scolaire 2021/2022);BEAUREGARD (5) POLY;5 RUE BEAUREGARD;2ème Ardt;75102;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.348337628429132, 48.869270241199686]}";48.8692702412,2.34833762843
ELEMENTAIRES (année scolaire 2021/2022);JEAN FRANCOIS LEPINE (6) ELEM;6 RUE JEAN FRANCOIS LEPINE;18ème Ardt;75118;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.35871824963205, 48.8861817344721]}";48.8861817345,2.35871824963
ELEMENTAIRES (année scolaire 2020/2021);OUEST (69) POLY;69 RUE DE L' OUEST;14ème Ardt;75114;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.318560365034509, 48.83564960447742]}";48.8356496045,2.31856036503
ELEMENTAIRES (année scolaire 2021/2022);TOURELLES (5/7) POLY;5 RUE DES TOURELLES;20ème Ardt;75120;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.404086116145681, 48.874737291378125]}";48.8747372914,2.40408611615
ELEMENTAIRES (année scolaire 2021/2022);VICTOIRE (16) ELEM;16 RUE DE LA VICTOIRE;9ème Ardt;75109;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.3391898921326773, 48.87514754428801]}";48.8751475443,2.33918989213
ELEMENTAIRES (année scolaire 2021/2022);PIERRE FONCIN (8) ELEM A;8 RUE PIERRE FONCIN;20ème Ardt;75120;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.409709173567287, 48.871359119933835]}";48.8713591199,2.40970917357
ELEMENTAIRES (année scolaire 2021/2022);ALOUETTES (5) ELEM;5 RUE DES ALOUETTES;19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.385223641546041, 48.87709682178561]}";48.8770968218,2.38522364155
ELEMENTAIRES (année scolaire 2021/2022);GERTY ARCHIMEDE (5) ELEM;5 RUE GERTY ARCHIMEDE;12ème Ardt;75112;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.387077271066235, 48.83558942800444]}";48.835589428,2.38707727107
ELEMENTAIRES (année scolaire 2020/2021);LESSEPS (11) ELEM A;11 RUE DE LESSEPS;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.399715638303088, 48.859052111458574]}";48.8590521115,2.3997156383
ELEMENTAIRES (année scolaire 2020/2021);REUILLY (27) ELEM;27 RUE DE REUILLY;12ème Ardt;75112;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.386425033630881, 48.847958930667104]}";48.8479589307,2.38642503363
ELEMENTAIRES (année scolaire 2020/2021);VILLETTE (61) ELEM;61 RUE DE LA VILLETTE;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.38808199552994, 48.87841779580429]}";48.8784177958,2.38808199553
ELEMENTAIRES (année scolaire 2020/2021);JOSSEAUME (3-7) ELEM;3 PASSAGE JOSSEAUME;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.402765487296248, 48.85475759113608]}";48.8547575911,2.4027654873
ELEMENTAIRES (année scolaire 2020/2021);PELLEPORT (166) POLY;166 RUE PELLEPORT;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.397987454902403, 48.87336492633465]}";48.8733649263,2.3979874549
ELEMENTAIRES (année scolaire 2020/2021);EVANGILE (33) ELEM;33 RUE DE L' EVANGILE;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.3651224005960803, 48.89406873070227]}";48.8940687307,2.3651224006
ELEMENTAIRES (année scolaire 2020/2021);GOUTTE D'OR (49B) ELEM;49 bis RUE DE LA GOUTTE D'OR;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.351785340712243, 48.884956334893126]}";48.8849563349,2.35178534071
ELEMENTAIRES (année scolaire 2020/2021);EUGENE REISZ (4) ELEM;4 RUE EUGENE REISZ;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.410899652454784, 48.85660868082338]}";48.8566086808,2.41089965245
ELEMENTAIRES (année scolaire 2020/2021);HOSPITAL. ST GERVAIS (10) POLY;10 RUE DES HOSPITALIERES SAINT-GERVAIS;4ème Ardt;75104;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.359141781963729, 48.85791478449451]}";48.8579147845,2.35914178196
ELEMENTAIRES (année scolaire 2020/2021);PARMENTIER (109) ELEM;109 AVENUE PARMENTIER;11ème Ardt;75111;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.372622077170799, 48.86761510754452]}";48.8676151075,2.37262207717
ELEMENTAIRES (année scolaire 2020/2021);BOUVINES (4) ELEM;4 AVENUE DE BOUVINES;11ème Ardt;75111;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.396500497696449, 48.84985276951626]}";48.8498527695,2.3965004977
ELEMENTAIRES (année scolaire 2020/2021);PONTOISE (21) ELEM;21 RUE DE PONTOISE;5ème Ardt;75105;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.351264112994485, 48.84874986089501]}";48.8487498609,2.35126411299
ELEMENTAIRES (année scolaire 2020/2021);ST BENOIT (12) ELEM;12 RUE SAINT-BENOIT;6ème Ardt;75106;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.333048442235988, 48.85509962195618]}";48.855099622,2.33304844224
ELEMENTAIRES (année scolaire 2020/2021);TITON (14) ELEM;14 RUE TITON;11ème Ardt;75111;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.386524384779098, 48.85149661585573]}";48.8514966159,2.38652438478
ELEMENTAIRES (année scolaire 2020/2021);FALGUIERE (20) ELEM;20 RUE FALGUIERE;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.316625661871786, 48.84323079035598]}";48.8432307904,2.31662566187
ELEMENTAIRES (année scolaire 2020/2021);PEREIRE (221) ELEM;221 BOULEVARD PEREIRE;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.289289688998987, 48.88056489268451]}";48.8805648927,2.289289689
ELEMENTAIRES (année scolaire 2020/2021);DUPLEIX (21) ELEM;21 RUE DUPLEIX;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.297193883141459, 48.85148244332455]}";48.8514824433,2.29719388314
ELEMENTAIRES (année scolaire 2020/2021);ST MERRI (11) POLY;11 RUE SAINT-MERRI;4ème Ardt;75104;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.352953080890981, 48.85930476747439]}";48.8593047675,2.35295308089
ELEMENTAIRES (année scolaire 2020/2021);BERTHIER (112) ELEM;112 BOULEVARD BERTHIER;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.301658092229931, 48.88919934607105]}";48.8891993461,2.30165809223
ELEMENTAIRES (année scolaire 2018/2019);JUSSIENNE (3) ELEM;3 RUE DE LA JUSSIENNE;2ème Ardt;75102;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.344091049762032, 48.8653000391768]}";48.8653000392,2.34409104976
ELEMENTAIRES (année scolaire 2018/2019);POMMARD (4) ELEM;4 RUE DE POMMARD;12ème Ardt;75112;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.385128851597823, 48.83564931666028]}";48.8356493167,2.3851288516
ELEMENTAIRES (année scolaire 2018/2019);MARTEL (9) ELEM;9 rue MARTEL;10ème Ardt;75110;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.35291462344967, 48.87397516877988]}";48.8739751688,2.35291462345
ELEMENTAIRES (année scolaire 2018/2019);RECOLLETS (19) ELEM;19 PASSAGE DES RECOLLETS;10ème Ardt;75110;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.360525785996595, 48.87430550670864]}";48.8743055067,2.360525786
ELEMENTAIRES (année scolaire 2018/2019);GLACIERE (100) ELEM;10 rue SOEUR CATHERINE MARIE;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.342910701835068, 48.82979223827813]}";48.8297922383,2.34291070184
ELEMENTAIRES (année scolaire 2018/2019);DOMBASLE (28) POLY;28 rue DOMBASLE;15ème Ardt;75115;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.298207099563796, 48.83588104254157]}";48.8358810425,2.29820709956
ELEMENTAIRES (année scolaire 2018/2019);CHAMPIONNET (69) ELEM;69 rue CHAMPIONNET;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.345148291216197, 48.895750278481835]}";48.8957502785,2.34514829122
ELEMENTAIRES (année scolaire 2018/2019);FLORENCE (4) ELEM;4 RUE DE FLORENCE;8ème Ardt;75108;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.325599928798133, 48.882292434829914]}";48.8822924348,2.3255999288
ELEMENTAIRES (année scolaire 2019/2020);BELLIARD (129) ELEM;129 RUE BELLIARD;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.335628779107624, 48.89634919984214]}";48.8963491998,2.33562877911
ELEMENTAIRES (année scolaire 2019/2020);TANGER (17) ELEM;17 RUE DE TANGER;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.368120343861573, 48.885634473657156]}";48.8856344737,2.36812034386
ELEMENTAIRES (année scolaire 2019/2020);BERTHIER (112) ELEM;112 BOULEVARD BERTHIER;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.301658090842203, 48.88919934786161]}";48.8891993479,2.30165809084
ELEMENTAIRES (année scolaire 2019/2020);ASSELINE (7) ELEM;7 RUE ASSELINE;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.322696528961779, 48.83509126523744]}";48.8350912652,2.32269652896
ELEMENTAIRES (année scolaire 2019/2020);COLONEL MOLL (16) ELEM;16 RUE DU COLONEL MOLL;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.290101061345522, 48.878012858561775]}";48.8780128586,2.29010106135
ELEMENTAIRES (année scolaire 2019/2020);EUGENIE COTTON (16) ELEM B;16 RUE EUGENIE COTTON;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.394524939111931, 48.87874197765986]}";48.8787419777,2.39452493911
ELEMENTAIRES (année scolaire 2019/2020);PIAT (36) MAT;36 RUE PIAT;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.384822377565577, 48.87222675441252]}";48.8722267544,2.38482237757
ELEMENTAIRES (année scolaire 2019/2020);PAUL BAUDRY (10) POLY;10 RUE PAUL BAUDRY;8ème Ardt;75108;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.307404168247267, 48.87234526109758]}";48.8723452611,2.30740416825
ELEMENTAIRES (année scolaire 2019/2020);CORBON (3) ELEM;3 RUE CORBON;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.303299664811041, 48.83653951529856]}";48.8365395153,2.30329966481
ELEMENTAIRES (année scolaire 2019/2020);LANCRY (15) POLY;15 RUE DE LANCRY;10ème Ardt;75110;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.360343891572516, 48.86956843413234]}";48.8695684341,2.36034389157
ELEMENTAIRES (année scolaire 2019/2020);SEVERO (12) ELEM;12 RUE SEVERO;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.323527360840457, 48.832450255589116]}";48.8324502556,2.32352736084
ELEMENTAIRES (année scolaire 2019/2020);MAURICE D'OCAGNE (7) ELEM;7 AVENUE MAURICE D'OCAGNE;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.312155646429755, 48.824699596301315]}";48.8246995963,2.31215564643
ELEMENTAIRES (année scolaire 2019/2020);ST MARTIN (211) POLY;211 RUE SAINT-MARTIN;3ème Ardt;75103;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.352812308934106, 48.86407166764568]}";48.8640716676,2.35281230893
ELEMENTAIRES (année scolaire 2019/2020);VANDREZANNE (38) ELEM;38 RUE VANDREZANNE;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.353176847116798, 48.82783877383478]}";48.8278387738,2.35317684712
ELEMENTAIRES (année scolaire 2019/2020);BELZUNCE (3) POLY;3 RUE DE BELZUNCE;10ème Ardt;75110;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.35283409064845, 48.87919121738517]}";48.8791912174,2.35283409065
ELEMENTAIRES (année scolaire 2019/2020);AMPERE (18) ELEM;18 RUE AMPERE;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.304946096913369, 48.885318552589226]}";48.8853185526,2.30494609691
ELEMENTAIRES (année scolaire 2019/2020);MADEMOISELLE (81) ELEM;81 RUE MADEMOISELLE;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.300408974677503, 48.84338041050737]}";48.8433804105,2.30040897468
ELEMENTAIRES (année scolaire 2019/2020);TLEMCEN (9) ELEM;9 RUE DE TLEMCEN;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.387093973026333, 48.86458874010407]}";48.8645887401,2.38709397303
ELEMENTAIRES (année scolaire 2019/2020);JOUFFROY (20) ELEM;20 RUE JOUFFROY D'ABBANS;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.310896770732043, 48.886500434813925]}";48.8865004348,2.31089677073
ELEMENTAIRES (année scolaire 2019/2020);ARBALETE (41) ELEM;41 RUE DE L' ARBALETE;5ème Ardt;75105;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.346485249111331, 48.83940176989441]}";48.8394017699,2.34648524911
ELEMENTAIRES (année scolaire 2019/2020);CHOMEL (8) POLY;8 RUE CHOMEL;7ème Ardt;75107;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.325549473135208, 48.85217392239998]}";48.8521739224,2.32554947314
ELEMENTAIRES (année scolaire 2019/2020);MONTEMPOIVRE (16) POLY;16 RUE DE MONTEMPOIVRE;12ème Ardt;75112;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.407014349847818, 48.840138663395315]}";48.8401386634,2.40701434985
ELEMENTAIRES (année scolaire 2019/2020);TOURNELLES (21) POLY;12 RUE DES TOURNELLES;4ème Ardt;75104;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.367390361552472, 48.85432880152485]}";48.8543288015,2.36739036155
ELEMENTAIRES (année scolaire 2019/2020);SIMON BOLIVAR (119) ELEM A;119 AVENUE SIMON BOLIVAR;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.374187395442212, 48.87983801765461]}";48.8798380177,2.37418739544
ELEMENTAIRES (année scolaire 2019/2020);BIGNON (4) ELEM;4 RUE BIGNON;12ème Ardt;75112;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.388515772620163, 48.840431161964005]}";48.840431162,2.38851577262
ELEMENTAIRES (année scolaire 2019/2020);MICHEL ANGE (51) ELEM;51 RUE MICHEL-ANGE;16ème Ardt;75116;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.261070245775532, 48.84402438982273]}";48.8440243898,2.26107024578
ELEMENTAIRES (année scolaire 2019/2020);DAMESME (5) ELEM;5 RUE DAMESME;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.355436264971736, 48.825097702965074]}";48.825097703,2.35543626497
ELEMENTAIRES (année scolaire 2017/2018);TOURNELLES (21) ELEM;12 impasse GUEMENEE;4ème Ardt;75104;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.365922600475038, 48.85451701306236]}";48.8545170131,2.36592260048
ELEMENTAIRES (année scolaire 2017/2018);MURAT (162) ELEM;162 boulevard MURAT;16ème Ardt;75116;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.265105062057403, 48.83895377594085]}";48.8389537759,2.26510506206
ELEMENTAIRES (année scolaire 2017/2018);LEMERCIER (105) ELEM;105 rue LEMERCIER;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.318082869294706, 48.889703307956715]}";48.889703308,2.31808286929
ELEMENTAIRES (année scolaire 2017/2018);L.M.NORDMANN (140) ELEM;140 rue LEON-MAURICE NORDMANN;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.343182129530145, 48.83377350802572]}";48.833773508,2.34318212953
ELEMENTAIRES (année scolaire 2017/2018);BLANCHE (9) ELEM;9 rue BLANCHE;9ème Ardt;75109;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.331786454247013, 48.87796815082263]}";48.8779681508,2.33178645425
ELEMENTAIRES (année scolaire 2017/2018);TRUFFAUT (15) POLY;15 rue TRUFFAUT;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.322540242579555, 48.88493025221502]}";48.8849302522,2.32254024258
ELEMENTAIRES (année scolaire 2017/2018);MICHEL BIZOT (83) ELEM;83 AVENUE DU GENERAL MICHEL BIZOT;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.40353142709853, 48.837253841775464]}";48.8372538418,2.4035314271
ELEMENTAIRES (année scolaire 2017/2018);JOSSEAUME (3-7) ELEM;3 passage JOSSEAUME;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.402765487275632, 48.854757592934675]}";48.8547575929,2.40276548728
ELEMENTAIRES (année scolaire 2017/2018);DUSSOUBS (42) ELEM;42 rue DUSSOUBS;2ème Ardt;75102;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.349694356569056, 48.86716386887796]}";48.8671638689,2.34969435657
ELEMENTAIRES (année scolaire 2017/2018);JULIEN LACROIX (16) ELEM;16 rue JULIEN LACROIX;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.385609354127451, 48.86946325268853]}";48.8694632527,2.38560935413
ELEMENTAIRES (année scolaire 2017/2018);44 ENFANTS D'IZIEU (2) POLY;2 PLACE DES QUARANTE-QUATRE ENFANTS D'IZIEU;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.356256611120622, 48.821637346226105]}";48.8216373462,2.35625661112
ELEMENTAIRES (année scolaire 2017/2018);OLIVIER DE SERRES (99) ELEM;99 rue OLIVIER DE SERRES;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.293162587999773, 48.83174298315951]}";48.8317429832,2.293162588
ELEMENTAIRES (année scolaire 2017/2018);JACQUES KELLNER (5) ELEM;5 rue JACQUES KELLNER;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.324738339723838, 48.89663856676388]}";48.8966385668,2.32473833972
ELEMENTAIRES (année scolaire 2017/2018);ORAN (18) ELEM;18 RUE D' ORAN;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3530292104944053, 48.88904594039968]}";48.8890459404,2.35302921049
ELEMENTAIRES (année scolaire 2017/2018);BOISSIERE (54) ELEM;54 rue BOISSIERE;16ème Ardt;75116;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.28804414291316, 48.86804861285095]}";48.8680486129,2.28804414291
ELEMENTAIRES (année scolaire 2017/2018);PYRENEES (293) ELEM A;293 RUE DES PYRENEES;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.394791134158918, 48.86940017344501]}";48.8694001734,2.39479113416
ELEMENTAIRES (année scolaire 2017/2018);CHARENTON (51) ELEM;51 RUE DE CHARENTON;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3727333953939542, 48.851074769620126]}";48.8510747696,2.37273339539
ELEMENTAIRES (année scolaire 2017/2018);PORTE D'IVRY (51) ELEM;51 AVENUE DE LA PORTE D'IVRY;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.369608451450462, 48.82112753574885]}";48.8211275357,2.36960845145
ELEMENTAIRES (année scolaire 2017/2018);DAVOUT (51)POLY;51 boulevard DAVOUT;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.410732854143846, 48.85132892288135]}";48.8513289229,2.41073285414
ELEMENTAIRES (année scolaire 2017/2018);DAMREMONT (65) ELEM B;65 rue DAMREMONT;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.33505890395399, 48.89195637174008]}";48.8919563717,2.33505890395
ELEMENTAIRES (année scolaire 2017/2018);MONCEAU (15) POLY;15 RUE DE MONCEAU;8ème Ardt;75108;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.307077471171183, 48.87587016605574]}";48.8758701661,2.30707747117
ELEMENTAIRES (année scolaire 2017/2018);LITTRE (6) ELEM;6 rue LITTRE;6ème Ardt;75106;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.323773103848774, 48.84564321609694]}";48.8456432161,2.32377310385
ELEMENTAIRES (année scolaire 2017/2018);MARSOULAN (19) ELEM;19 rue MARSOULAN;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.40315668481737, 48.846394316213875]}";48.8463943162,2.40315668482
ELEMENTAIRES (année scolaire 2018/2019);VICQ D'AZIR (16) POLY;16 rue VICQ D'AZIR;10ème Ardt;75110;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.370558693112824, 48.87606959563744]}";48.8760695956,2.37055869311
ELEMENTAIRES (année scolaire 2018/2019);ST SEBASTIEN (24) ELEM;24 rue SAINT-SEBASTIEN;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.369445127051396, 48.86111734645433]}";48.8611173465,2.36944512705
ELEMENTAIRES (année scolaire 2018/2019);DIDEROT (40) ELEM;40 boulevard DIDEROT;12ème Ardt;75112;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.37731506225148, 48.846112048782594]}";48.8461120488,2.37731506225
ELEMENTAIRES (année scolaire 2018/2019);OLIVIER METRA (22) ELEM B;22 rue OLIVIER METRA;20ème Ardt;75120;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.394340267568528, 48.87289260287402]}";48.8728926029,2.39434026757
ELEMENTAIRES (année scolaire 2018/2019);BRECHE AUX LOUPS (18) ELEM;18 RUE DE LA BRECHE AUX LOUPS;12ème Ardt;75112;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.394091326617443, 48.83746316301731]}";48.837463163,2.39409132662
ELEMENTAIRES (année scolaire 2018/2019);DAMREMONT (65) ELEM B;65 rue DAMREMONT;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.33505890395399, 48.89195637174008]}";48.8919563717,2.33505890395
ELEMENTAIRES (année scolaire 2018/2019);SURENE (18) ELEM;18 RUE DE SURENE;8ème Ardt;75108;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.320572529315914, 48.871059892224885]}";48.8710598922,2.32057252932
